# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR
1906 0.475410 -0.016393 0.226283 102 102 102 1.0
1907 0.508197 -0.016393 0.258533 102 102 102 1.0
1908 0.540984 -0.016393 0.292932 102 102 102 1.0
1909 0.573770 -0.016393 0.329481 102 102 102 1.0
1910 0.606557 -0.016393 0.368181 102 102 102 1.0
1911 0.639344 -0.016393 0.409030 102 102 102 1.0
1912 0.672131 -0.016393 0.452029 102 102 102 1.0
1913 0.704918 -0.016393 0.497178 102 102 102 1.0
1914 0.737705 -0.016393 0.544477 102 102 102 1.0
1915 0.770492 -0.016393 0.593926 102 102 102 1.0
1916 0.803279 -0.016393 0.645525 102 102 102 1.0
1917 0.836066 -0.016393 0.699274 102 102 102 1.0
1918 0.868852 -0.016393 0.755173 102 102 102 1.0
1919 0.901639 -0.016393 0.813222 102 102 102 1.0
1920 0.934426 -0.016393 0.873421 102 102 102 1.0
1921 0.967213 -0.016393 0.935770 102 102 102 1.0
1922 1.000000 -0.016393 1.000269 102 102 102 1.0
1923 -1.000000 0.016393 1.000269 102 102 102 1.0
1924 -0.967213 0.016393 0.935770 102 102 102 1.0
1925 -0.934426 0.016393 0.873421 102 102 102 1.0
1926 -0.901639 0.016393 0.813222 102 102 102 1.0
1927 -0.868852 0.016393 0.755173 102 102 102 1.0
1928 -0.836066 0.016393 0.699274 102 102 102 1.0
1929 -0.803279 0.016393 0.645525 102 102 102 1.0
1930 -0.770492 0.016393 0.593926 102 102 102 1.0
1931 -0.737705 0.016393 0.544477 102 102 102 1.0
1932 -0.704918 0.016393 0.497178 102 102 102 1.0
1933 -0.672131 0.016393 0.452029 102 102 102 1.0
1934 -0.639344 0.016393 0.409030 102 102 102 1.0
1935 -0.606557 0.016393 0.368181 102 102 102 1.0
1936 -0.573770 0.016393 0.329481 102 102 102 1.0
1937 -0.540984 0.016393 0.292932 102 102 102 1.0
1938 -0.508197 0.016393 0.258533 102 102 102 1.0
1939 -0.475410 0.016393 0.226283 102 102 102 1.0
1940 -0.442623 0.016393 0.196184 102 102 102 1.0
1941 -0.409836 0.016393 0.168234 102 102 102 1.0
1942 -0.377049 0.016393 0.142435 102 102 102 1.0
1943 -0.344262 0.016393 0.118785 102 102 102 1.0
1944 -0.311475 0.016393 0.097286 102 102 102 1.0
1945 -0.278689 0.016393 0.077936 102 102 102 1.0
1946 -0.245902 0.016393 0.060736 102 102 102 1.0
1947 -0.213115 0.016393 0.045687 102 102 102 1.0
1948 -0.180328 0.016393 0.032787 102 102 102 1.0
1949 -0.147541 0.016393 0.022037 102 102 102 1.0
1950 -0.114754 0.016393 0.013437 102 102 102 1.0
1951 -0.081967 0.016393 0.006987 102 102 102 1.0
1952 -0.049180 0.016393 0.002687 102 102 102 1.0
1953 -0.016393 0.016393 0.000537 102 102 102 1.0
1954 0.016393 0.016393 0.000537 102 102 102 1.0
1955 0.049180 0.016393 0.002687 102 102 102 1.0
1956 0.081967 0.016393 0.006987 102 102 102 1.0
1957 0.114754 0.016393 0.013437 102 102 102 1.0
1958 0.147541 0.016393 0.022037 102 102 102 1.0
1959 0.180328 0.016393 0.032787 102 102 102 1.0
1960 0.213115 0.016393 0.045687 102 102 102 1.0
1961 0.245902 0.016393 0.060736 102 102 102 1.0
1962 0.278689 0.016393 0.077936 102 102 102 1.0
1963 0.311475 0.016393 0.097286 102 102 102 1.0
1964 0.344262 0.016393 0.118785 102 102 102 1.0
1965 0.377049 0.016393 0.142435 102 102 102 1.0
1966 0.409836 0.016393 0.168234 102 102 102 1.0
1967 0.442623 0.016393 0.196184 102 102 102 1.0
1968 0.475410 0.016393 0.226283 102 102 102 1.0
1969 0.508197 0.016393 0.258533 102 102 102 1.0
1970 0.540984 0.016393 0.292932 102 102 102 1.0
1971 0.573770 0.016393 0.329481 102 102 102 1.0
1972 0.606557 0.016393 0.368181 102 102 102 1.0
1973 0.639344 0.016393 0.409030 102 102 102 1.0
1974 0.672131 0.016393 0.452029 102 102 102 1.0
1975 0.704918 0.016393 0.497178 102 102 102 1.0
1976 0.737705 0.016393 0.544477 102 102 102 1.0
1977 0.770492 0.016393 0.593926 102 102 102 1.0
1978 0.803279 0.016393 0.645525 102 102 102 1.0
1979 0.836066 0.016393 0.699274 102 102 102 1.0
1980 0.868852 0.016393 0.755173 102 102 102 1.0
1981 0.901639 0.016393 0.813222 102 102 102 1.0
1982 0.934426 0.016393 0.873421 102 102 102 1.0
1983 0.967213 0.016393 0.935770 102 102 102 1.0
1984 1.000000 0.016393 1.000269 102 102 102 1.0
1985 -1.000000 0.049180 1.002419 102 102 102 1.0
1986 -0.967213 0.049180 0.937920 102 102 102 1.0
1987 -0.934426 0.049180 0.875571 102 102 102 1.0
1988 -0.901639 0.049180 0.815372 102 102 102 1.0
1989 -0.868852 0.049180 0.757323 102 102 102 1.0
1990 -0.836066 0.049180 0.701424 102 102 102 1.0
1991 -0.803279 0.049180 0.647675 102 102 102 1.0
1992 -0.770492 0.049180 0.596076 102 102 102 1.0
1993 -0.737705 0.049180 0.546627 102 102 102 1.0
1994 -0.704918 0.049180 0.499328 102 102 102 1.0
1995 -0.672131 0.049180 0.454179 102 102 102 1.0
1996 -0.639344 0.049180 0.411180 102 102 102 1.0
1997 -0.606557 0.049180 0.370331 102 102 102 1.0
1998 -0.573770 0.049180 0.331631 102 102 102 1.0
1999 -0.540984 0.049180 0.295082 102 102 102 1.0
2000 -0.508197 0.049180 0.260683 102 102 102 1.0
2001 -0.475410 0.049180 0.228433 102 102 102 1.0
2002 -0.442623 0.049180 0.198334 102 102 102 1.0
2003 -0.409836 0.049180 0.170384 102 102 102 1.0
2004 -0.377049 0.049180 0.144585 102 102 102 1.0
2005 -0.344262 0.049180 0.120935 102 102 102 1.0
2006 -0.311475 0.049180 0.099436 102 102 102 1.0
2007 -0.278689 0.049180 0.080086 102 102 102 1.0
2008 -0.245902 0.049180 0.062886 102 102 102 1.0
2009 -0.213115 0.049180 0.047837 102 102 102 1.0
2010 -0.180328 0.049180 0.034937 102 102 102 1.0
2011 -0.147541 0.049180 0.024187 102 102 102 1.0
2012 -0.114754 0.049180 0.015587 102 102 102 1.0
2013 -0.081967 0.049180 0.009137 102 102 102 1.0
2014 -0.049180 0.049180 0.004837 102 102 102 1.0
2015 -0.016393 0.049180 0.002687 102 102 102 1.0
2016 0.016393 0.049180 0.002687 102 102 102 1.0
2017 0.049180 0.049180 0.004837 102 102 102 1.0
2018 0.081967 0.049180 0.009137 102 102 102 1.0
2019 0.114754 0.049180 0.015587 102 102 102 1.0
2020 0.147541 0.049180 0.024187 102 102 102 1.0
2021 0.180328 0.049180 0.034937 102 102 102 1.0
2022 0.213115 0.049180 0.047837 102 102 102 1.0
2023 0.245902 0.049180 0.062886 102 102 102 1.0
2024 0.278689 0.049180 0.080086 102 102 102 1.0
2025 0.311475 0.049180 0.099436 102 102 102 1.0
2026 0.344262 0.049180 0.120935 102 102 102 1.0
2027 0.377049 0.049180 0.144585 102 102 102 1.0
2028 0.409836 0.049180 0.170384 102 102 102 1.0
2029 0.442623 0.049180 0.198334 102 102 102 1.0
2030 0.475410 0.049180 0.228433 102 102 102 1.0
2031 0.508197 0.049180 0.260683 102 102 102 1.0
2032 0.540984 0.049180 0.295082 102 102 102 1.0
2033 0.573770 0.049180 0.331631 102 102 102 1.0
2034 0.606557 0.049180 0.370331 102 102 102 1.0
2035 0.639344 0.049180 0.411180 102 102 102 1.0
2036 0.672131 0.049180 0.454179 102 102 102 1.0
2037 0.704918 0.049180 0.499328 102 102 102 1.0
2038 0.737705 0.049180 0.546627 102 102 102 1.0
2039 0.770492 0.049180 0.596076 102 102 102 1.0
2040 0.803279 0.049180 0.647675 102 102 102 1.0
2041 0.836066 0.049180 0.701424 102 102 102 1.0
2042 0.868852 0.049180 0.757323 102 102 102 1.0
2043 0.901639 0.049180 0.815372 102 102 102 1.0
2044 0.934426 0.049180 0.875571 102 102 102 1.0
2045 0.967213 0.049180 0.937920 102 102 102 1.0
2046 1.000000 0.049180 1.002419 102 102 102 1.0
2047 -1.000000 0.081967 1.006719 102 102 102 1.0
2048 -0.967213 0.081967 0.942220 102 102 102 1.0
2049 -0.934426 0.081967 0.879871 102 102 102 1.0
2050 -0.901639 0.081967 0.819672 102 102 102 1.0
2051 -0.868852 0.081967 0.761623 102 102 102 1.0
2052 -0.836066 0.081967 0.705724 102 102 102 1.0
2053 -0.803279 0.081967 0.651975 102 102 102 1.0
2054 -0.770492 0.081967 0.600376 102 102 102 1.0
2055 -0.737705 0.081967 0.550927 102 102 102 1.0
2056 -0.704918 0.081967 0.503628 102 102 102 1.0
2057 -0.672131 0.081967 0.458479 102 102 102 1.0
2058 -0.639344 0.081967 0.415480 102 102 102 1.0
2059 -0.606557 0.081967 0.374630 102 102 102 1.0
2060 -0.573770 0.081967 0.335931 102 102 102 1.0
2061 -0.540984 0.081967 0.299382 102 102 102 1.0
2062 -0.508197 0.081967 0.264983 102 102 102 1.0
2063 -0.475410 0.081967 0.232733 102 102 102 1.0
2064 -0.442623 0.081967 0.202634 102 102 102 1.0
2065 -0.409836 0.081967 0.174684 102 102 102 1.0
2066 -0.377049 0.081967 0.148885 102 102 102 1.0
2067 -0.344262 0.081967 0.125235 102 102 102 1.0
2068 -0.311475 0.081967 0.103736 102 102 102 1.0
2069 -0.278689 0.081967 0.084386 102 102 102 1.0
2070 -0.245902 0.081967 0.067186 102 102 102 1.0
2071 -0.213115 0.081967 0.052137 102 102 102 1.0
2072 -0.180328 0.081967 0.039237 102 102 102 1.0
2073 -0.147541 0.081967 0.028487 102 102 102 1.0
2074 -0.114754 0.081967 0.019887 102 102 102 1.0
2075 -0.081967 0.081967 0.013437 102 102 102 1.0
2076 -0.049180 0.081967 0.009137 102 102 102 1.0
2077 -0.016393 0.081967 0.006987 102 102 102 1.0
2078 0.016393 0.081967 0.006987 102 102 102 1.0
2079 0.049180 0.081967 0.009137 102 102 102 1.0
2080 0.081967 0.081967 0.013437 102 102 102 1.0
2081 0.114754 0.081967 0.019887 102 102 102 1.0
2082 0.147541 0.081967 0.028487 102 102 102 1.0
2083 0.180328 0.081967 0.039237 102 102 102 1.0
2084 0.213115 0.081967 0.052137 102 102 102 1.0
2085 0.245902 0.081967 0.067186 102 102 102 1.0
2086 0.278689 0.081967 0.084386 102 102 102 1.0
2087 0.311475 0.081967 0.103736 102 102 102 1.0
2088 0.344262 0.081967 0.125235 102 102 102 1.0
2089 0.377049 0.081967 0.148885 102 102 102 1.0
2090 0.409836 0.081967 0.174684 102 102 102 1.0
2091 0.442623 0.081967 0.202634 102 102 102 1.0
2092 0.475410 0.081967 0.232733 102 102 102 1.0
2093 0.508197 0.081967 0.264983 102 102 102 1.0
2094 0.540984 0.081967 0.299382 102 102 102 1.0
2095 0.573770 0.081967 0.335931 102 102 102 1.0
2096 0.606557 0.081967 0.374630 102 102 102 1.0
2097 0.639344 0.081967 0.415480 102 102 102 1.0
2098 0.672131 0.081967 0.458479 102 102 102 1.0
2099 0.704918 0.081967 0.503628 102 102 102 1.0
2100 0.737705 0.081967 0.550927 102 102 102 1.0
2101 0.770492 0.081967 0.600376 102 102 102 1.0
2102 0.803279 0.081967 0.651975 102 102 102 1.0
2103 0.836066 0.081967 0.705724 102 102 102 1.0
2104 0.868852 0.081967 0.761623 102 102 102 1.0
2105 0.901639 0.081967 0.819672 102 102 102 1.0
2106 0.934426 0.081967 0.879871 102 102 102 1.0
2107 0.967213 0.081967 0.942220 102 102 102 1.0
2108 1.000000 0.081967 1.006719 102 102 102 1.0
2109 -1.000000 0.114754 1.013168 102 102 102 1.0
2110 -0.967213 0.114754 0.948670 102 102 102 1.0
2111 -0.934426 0.114754 0.886321 102 102 102 1.0
2112 -0.901639 0.114754 0.826122 102 102 102 1.0
2113 -0.868852 0.114754 0.768073 102 102 102 1.0
2114 -0.836066 0.114754 0.712174 102 102 102 1.0
2115 -0.803279 0.114754 0.658425 102 102 102 1.0
2116 -0.770492 0.114754 0.606826 102 102 102 1.0
2117 -0.737705 0.114754 0.557377 102 102 102 1.0
2118 -0.704918 0.114754 0.510078 102 102 102 1.0
2119 -0.672131 0.114754 0.464929 102 102 102 1.0
2120 -0.639344 0.114754 0.421930 102 102 102 1.0
2121 -0.606557 0.114754 0.381080 102 102 102 1.0
2122 -0.573770 0.114754 0.342381 102 102 102 1.0
2123 -0.540984 0.114754 0.305832 102 102 102 1.0
2124 -0.508197 0.114754 0.271432 102 102 102 1.0
2125 -0.475410 0.114754 0.239183 102 102 102 1.0
2126 -0.442623 0.114754 0.209084 102 102 102 1.0
2127 -0.409836 0.114754 0.181134 102 102 102 1.0
2128 -0.377049 0.114754 0.155335 102 102 102 1.0
2129 -0.344262 0.114754 0.131685 102 102 102 1.0
2130 -0.311475 0.114754 0.110185 102 102 102 1.0
2131 -0.278689 0.114754 0.090836 102 102 102 1.0
2132 -0.245902 0.114754 0.073636 102 102 102 1.0
2133 -0.213115 0.114754 0.058586 102 102 102 1.0
2134 -0.180328 0.114754 0.045687 102 102 102 1.0
2135 -0.147541 0.114754 0.034937 102 102 102 1.0
2136 -0.114754 0.114754 0.026337 102 102 102 1.0
2137 -0.081967 0.114754 0.019887 102 102 102 1.0
2138 -0.049180 0.114754 0.015587 102 102 102 1.0
2139 -0.016393 0.114754 0.013437 102 102 102 1.0
2140 0.016393 0.114754 0.013437 102 102 102 1.0
2141 0.049180 0.114754 0.015587 102 102 102 1.0
2142 0.081967 0.114754 0.019887 102 102 102 1.0
2143 0.114754 0.114754 0.026337 102 102 102 1.0
2144 0.147541 0.114754 0.034937 102 102 102 1.0
2145 0.180328 0.114754 0.045687 102 102 102 1.0
2146 0.213115 0.114754 0.058586 102 102 102 1.0
2147 0.245902 0.114754 0.073636 102 102 102 1.0
2148 0.278689 0.114754 0.090836 102 102 102 1.0
2149 0.311475 0.114754 0.110185 102 102 102 1.0
2150 0.344262 0.114754 0.131685 102 102 102 1.0
2151 0.377049 0.114754 0.155335 102 102 102 1.0
2152 0.409836 0.114754 0.181134 102 102 102 1.0
2153 0.442623 0.114754 0.209084 102 102 102 1.0
2154 0.475410 0.114754 0.239183 102 102 102 1.0
2155 0.508197 0.114754 0.271432 102 102 102 1.0
2156 0.540984 0.114754 0.305832 102 102 102 1.0
2157 0.573770 0.114754 0.342381 102 102 102 1.0
2158 0.606557 0.114754 0.381080 102 102 102 1.0
2159 0.639344 0.114754 0.421930 102 102 102 1.0
2160 0.672131 0.114754 0.464929 102 102 102 1.0
2161 0.704918 0.114754 0.510078 102 102 102 1.0
2162 0.737705 0.114754 0.557377 102 102 102 1.0
2163 0.770492 0.114754 0.606826 102 102 102 1.0
2164 0.803279 0.114754 0.658425 102 102 102 1.0
2165 0.836066 0.114754 0.712174 102 102 102 1.0
2166 0.868852 0.114754 0.768073 102 102 102 1.0
2167 0.901639 0.114754 0.826122 102 102 102 1.0
2168 0.934426 0.114754 0.886321 102 102 102 1.0
2169 0.967213 0.114754 0.948670 102 102 102 1.0
2170 1.000000 0.114754 1.013168 102 102 102 1.0
2171 -1.000000 0.147541 1.021768 102 102 102 1.0
2172 -0.967213 0.147541 0.957270 102 102 102 1.0
2173 -0.934426 0.147541 0.894921 102 102 102 1.0
2174 -0.901639 0.147541 0.834722 102 102 102 1.0
2175 -0.868852 0.147541 0.776673 102 102 102 1.0
2176 -0.836066 0.147541 0.720774 102 102 102 1.0
2177 -0.803279 0.147541 0.667025 102 102 102 1.0
2178 -0.770492 0.147541 0.615426 102 102 102 1.0
2179 -0.737705 0.147541 0.565977 102 102 102 1.0
2180 -0.704918 0.147541 0.518678 102 102 102 1.0
2181 -0.672131 0.147541 0.473529 102 102 102 1.0
2182 -0.639344 0.147541 0.430529 102 102 102 1.0
2183 -0.606557 0.147541 0.389680 102 102 102 1.0
2184 -0.573770 0.147541 0.350981 102 102 102 1.0
2185 -0.540984 0.147541 0.314432 102 102 102 1.0
2186 -0.508197 0.147541 0.280032 102 102 102 1.0
2187 -0.475410 0.147541 0.247783 102 102 102 1.0
2188 -0.442623 0.147541 0.217683 102 102 102 1.0
2189 -0.409836 0.147541 0.189734 102 102 102 1.0
2190 -0.377049 0.147541 0.163934 102 102 102 1.0
2191 -0.344262 0.147541 0.140285 102 102 102 1.0
2192 -0.311475 0.147541 0.118785 102 102 102 1.0
2193 -0.278689 0.147541 0.099436 102 102 102 1.0
2194 -0.245902 0.147541 0.082236 102 102 102 1.0
2195 -0.213115 0.147541 0.067186 102 102 102 1.0
2196 -0.180328 0.147541 0.054286 102 102 102 1.0
2197 -0.147541 0.147541 0.043537 102 102 102 1.0
2198 -0.114754 0.147541 0.034937 102 102 102 1.0
2199 -0.081967 0.147541 0.028487 102 102 102 1.0
2200 -0.049180 0.147541 0.024187 102 102 102 1.0
2201 -0.016393 0.147541 0.022037 102 102 102 1.0
2202 0.016393 0.147541 0.022037 102 102 102 1.0
2203 0.049180 0.147541 0.024187 102 102 102 1.0
2204 0.081967 0.147541 0.028487 102 102 102 1.0
2205 0.114754 0.147541 0.034937 102 102 102 1.0
2206 0.147541 0.147541 0.043537 102 102 102 1.0
2207 0.180328 0.147541 0.054286 102 102 102 1.0
2208 0.213115 0.147541 0.067186 102 102 102 1.0
2209 0.245902 0.147541 0.082236 102 102 102 1.0
2210 0.278689 0.147541 0.099436 102 102 102 1.0
2211 0.311475 0.147541 0.118785 102 102 102 1.0
2212 0.344262 0.147541 0.140285 102 102 102 1.0
2213 0.377049 0.147541 0.163934 102 102 102 1.0
2214 0.409836 0.147541 0.189734 102 102 102 1.0
2215 0.442623 0.147541 0.217683 102 102 102 1.0
2216 0.475410 0.147541 0.247783 102 102 102 1.0
2217 0.508197 0.147541 0.280032 102 102 102 1.0
2218 0.540984 0.147541 0.314432 102 102 102 1.0
2219 0.573770 0.147541 0.350981 102 102 102 1.0
2220 0.606557 0.147541 0.389680 102 102 102 1.0
2221 0.639344 0.147541 0.430529 102 102 102 1.0
2222 0.672131 0.147541 0.473529 102 102 102 1.0
2223 0.704918 0.147541 0.518678 102 102 102 1.0
2224 0.737705 0.147541 0.565977 102 102 102 1.0
2225 0.770492 0.147541 0.615426 102 102 102 1.0
2226 0.803279 0.147541 0.667025 102 102 102 1.0
2227 0.836066 0.147541 0.720774 102 102 102 1.0
2228 0.868852 0.147541 0.776673 102 102 102 1.0
2229 0.901639 0.147541 0.834722 102 102 102 1.0
2230 0.934426 0.147541 0.894921 102 102 102 1.0
2231 0.967213 0.147541 0.957270 102 102 102 1.0
2232 1.000000 0.147541 1.021768 102 102 102 1.0
2233 -1.000000 0.180328 1.032518 102 102 102 1.0
2234 -0.967213 0.180328 0.968019 102 102 102 1.0
2235 -0.934426 0.180328 0.905671 102 102 102 1.0
2236 -0.901639 0.180328 0.845472 102 102 102 1.0
2237 -0.868852 0.180328 0.787423 102 102 102 1.0
2238 -0.836066 0.180328 0.731524 102 102 102 1.0
2239 -0.803279 0.180328 0.677775 102 102 102 1.0
2240 -0.770492 0.180328 0.626176 102 102 102 1.0
2241 -0.737705 0.180328 0.576727 102 102 102 1.0
2242 -0.704918 0.180328 0.529428 102 102 102 1.0
2243 -0.672131 0.180328 0.484278 102 102 102 1.0
2244 -0.639344 0.180328 0.441279 102 102 102 1.0
2245 -0.606557 0.180328 0.400430 102 102 102 1.0
2246 -0.573770 0.180328 0.361731 102 102 102 1.0
2247 -0.540984 0.180328 0.325181 102 102 102 1.0
2248 -0.508197 0.180328 0.290782 102 102 102 1.0
2249 -0.475410 0.180328 0.258533 102 102 102 1.0
2250 -0.442623 0.180328 0.228433 102 102 102 1.0
2251 -0.409836 0.180328 0.200484 102 102 102 1.0
2252 -0.377049 0.180328 0.174684 102 102 102 1.0
2253 -0.344262 0.180328 0.151035 102 102 102 1.0
2254 -0.311475 0.180328 0.129535 102 102 102 1.0
2255 -0.278689 0.180328 0.110185 102 102 102 1.0
2256 -0.245902 0.180328 0.092986 102 102 102 1.0
2257 -0.213115 0.180328 0.077936 102 102 102 1.0
2258 -0.180328 0.180328 0.065036 102 102 102 1.0
2259 -0.147541 0.180328 0.054286 102 102 102 1.0
2260 -0.114754 0.180328 0.045687 102 102 102 1.0
2261 -0.081967 0.180328 0.039237 102 102 102 1.0
2262 -0.049180 0.180328 0.034937 102 102 102 1.0
2263 -0.016393 0.180328 0.032787 102 102 102 1.0
2264 0.016393 0.180328 0.032787 102 102 102 1.0
2265 0.049180 0.180328 0.034937 102 102 102 1.0
2266 0.081967 0.180328 0.039237 102 102 102 1.0
2267 0.114754 0.180328 0.045687 102 102 102 1.0
2268 0.147541 0.180328 0.054286 102 102 102 1.0
2269 0.180328 0.180328 0.065036 102 102 102 1.0
2270 0.213115 0.180328 0.077936 102 102 102 1.0
2271 0.245902 0.180328 0.092986 102 102 102 1.0
2272 0.278689 0.180328 0.110185 102 102 102 1.0
2273 0.311475 0.180328 0.129535 102 102 102 1.0
2274 0.344262 0.180328 0.151035 102 102 102 1.0
2275 0.377049 0.180328 0.174684 102 102 102 1.0
2276 0.409836 0.180328 0.200484 102 102 102 1.0
2277 0.442623 0.180328 0.228433 102 102 102 1.0
2278 0.475410 0.180328 0.258533 102 102 102 1.0
2279 0.508197 0.180328 0.290782 102 102 102 1.0
2280 0.540984 0.180328 0.325181 102 102 102 1.0
2281 0.573770 0.180328 0.361731 102 102 102 1.0
2282 0.606557 0.180328 0.400430 102 102 102 1.0
2283 0.639344 0.180328 0.441279 102 102 102 1.0
2284 0.672131 0.180328 0.484278 102 102 102 1.0
2285 0.704918 0.180328 0.529428 102 102 102 1.0
2286 0.737705 0.180328 0.576727 102 102 102 1.0
2287 0.770492 0.180328 0.626176 102 102 102 1.0
2288 0.803279 0.180328 0.677775 102 102 102 1.0
2289 0.836066 0.180328 0.731524 102 102 102 1.0
2290 0.868852 0.180328 0.787423 102 102 102 1.0
2291 0.901639 0.180328 0.845472 102 102 102 1.0
2292 0.934426 0.180328 0.905671 102 102 102 1.0
2293 0.967213 0.180328 0.968019 102 102 102 1.0
2294 1.000000 0.180328 1.032518 102 102 102 1.0
2295 -1.000000 0.213115 1.045418 102 102 102 1.0
2296 -0.967213 0.213115 0.980919 102 102 102 1.0
2297 -0.934426 0.213115 0.918570 102 102 102 1.0
2298 -0.901639 0.213115 0.858371 102 102 102 1.0
2299 -0.868852 0.213115 0.800322 102 102 102 1.0
2300 -0.836066 0.213115 0.744424 102 102 102 1.0
2301 -0.803279 0.213115 0.690675 102 102 102 1.0
2302 -0.770492 0.213115 0.639076 102 102 102 1.0
2303 -0.737705 0.213115 0.589626 102 102 102 1.0
2304 -0.704918 0.213115 0.542327 102 102 102 1.0
2305 -0.672131 0.213115 0.497178 102 102 102 1.0
2306 -0.639344 0.213115 0.454179 102 102 102 1.0
2307 -0.606557 0.213115 0.413330 102 102 102 1.0
2308 -0.573770 0.213115 0.374630 102 102 102 1.0
2309 -0.540984 0.213115 0.338081 102 102 102 1.0
2310 -0.508197 0.213115 0.303682 102 102 102 1.0
2311 -0.475410 0.213115 0.271432 102 102 102 1.0
2312 -0.442623 0.213115 0.241333 102 102 102 1.0
2313 -0.409836 0.213115 0.213383 102 102 102 1.0
2314 -0.377049 0.213115 0.187584 102 102 102 1.0
2315 -0.344262 0.213115 0.163934 102 102 102 1.0
2316 -0.311475 0.213115 0.142435 102 102 102 1.0
2317 -0.278689 0.213115 0.123085 102 102 102 1.0
2318 -0.245902 0.213115 0.105886 102 102 102 1.0
2319 -0.213115 0.213115 0.090836 102 102 102 1.0
2320 -0.180328 0.213115 0.077936 102 102 102 1.0
2321 -0.147541 0.213115 0.067186 102 102 102 1.0
2322 -0.114754 0.213115 0.058586 102 102 102 1.0
2323 -0.081967 0.213115 0.052137 102 102 102 1.0
2324 -0.049180 0.213115 0.047837 102 102 102 1.0
2325 -0.016393 0.213115 0.045687 102 102 102 1.0
2326 0.016393 0.213115 0.045687 102 102 102 1.0
2327 0.049180 0.213115 0.047837 102 102 102 1.0
2328 0.081967 0.213115 0.052137 102 102 102 1.0
2329 0.114754 0.213115 0.058586 102 102 102 1.0
2330 0.147541 0.213115 0.067186 102 102 102 1.0
2331 0.180328 0.213115 0.077936 102 102 102 1.0
2332 0.213115 0.213115 0.090836 102 102 102 1.0
2333 0.245902 0.213115 0.105886 102 102 102 1.0
2334 0.278689 0.213115 0.123085 102 102 102 1.0
2335 0.311475 0.213115 0.142435 102 102 102 1.0
2336 0.344262 0.213115 0.163934 102 102 102 1.0
2337 0.377049 0.213115 0.187584 102 102 102 1.0
2338 0.409836 0.213115 0.213383 102 102 102 1.0
2339 0.442623 0.213115 0.241333 102 102 102 1.0
2340 0.475410 0.213115 0.271432 102 102 102 1.0
2341 0.508197 0.213115 0.303682 102 102 102 1.0
2342 0.540984 0.213115 0.338081 102 102 102 1.0
2343 0.573770 0.213115 0.374630 102 102 102 1.0
2344 0.606557 0.213115 0.413330 102 102 102 1.0
2345 0.639344 0.213115 0.454179 102 102 102 1.0
2346 0.672131 0.213115 0.497178 102 102 102 1.0
2347 0.704918 0.213115 0.542327 102 102 102 1.0
2348 0.737705 0.213115 0.589626 102 102 102 1.0
2349 0.770492 0.213115 0.639076 102 102 102 1.0
2350 0.803279 0.213115 0.690675 102 102 102 1.0
2351 0.836066 0.213115 0.744424 102 102 102 1.0
2352 0.868852 0.213115 0.800322 102 102 102 1.0
2353 0.901639 0.213115 0.858371 102 102 102 1.0
2354 0.934426 0.213115 0.918570 102 102 102 1.0
2355 0.967213 0.213115 0.980919 102 102 102 1.0
2356 1.000000 0.213115 1.045418 102 102 102 1.0
2357 -1.000000 0.245902 1.060468 102 102 102 1.0
2358 -0.967213 0.245902 0.995969 102 102 102 1.0
2359 -0.934426 0.245902 0.933620 102 102 102 1.0
2360 -0.901639 0.245902 0.873421 102 102 102 1.0
2361 -0.868852 0.245902 0.815372 102 102 102 1.0
2362 -0.836066 0.245902 0.759473 102 102 102 1.0
2363 -0.803279 0.245902 0.705724 102 102 102 1.0
2364 -0.770492 0.245902 0.654125 102 102 102 1.0
2365 -0.737705 0.245902 0.604676 102 102 102 1.0
2366 -0.704918 0.245902 0.557377 102 102 102 1.0
2367 -0.672131 0.245902 0.512228 102 102 102 1.0
2368 -0.639344 0.245902 0.469229 102 102 102 1.0
2369 -0.606557 0.245902 0.428379 102 102 102 1.0
2370 -0.573770 0.245902 0.389680 102 102 102 1.0
2371 -0.540984 0.245902 0.353131 102 102 102 1.0
2372 -0.508197 0.245902 0.318732 102 102 102 1.0
2373 -0.475410 0.245902 0.286482 102 102 102 1.0
2374 -0.442623 0.245902 0.256383 102 102 102 1.0
2375 -0.409836 0.245902 0.228433 102 102 102 1.0
2376 -0.377049 0.245902 0.202634 102 102 102 1.0
2377 -0.344262 0.245902 0.178984 102 102 102 1.0
2378 -0.311475 0.245902 0.157485 102 102 102 1.0
2379 -0.278689 0.245902 0.138135 102 102 102 1.0
2380 -0.245902 0.245902 0.120935 102 102 102 1.0
2381 -0.213115 0.245902 0.105886 102 102 102 1.0
2382 -0.180328 0.245902 0.092986 102 102 102 1.0
2383 -0.147541 0.245902 0.082236 102 102 102 1.0
2384 -0.114754 0.245902 0.073636 102 102 102 1.0
2385 -0.081967 0.245902 0.067186 102 102 102 1.0
2386 -0.049180 0.245902 0.062886 102 102 102 1.0
2387 -0.016393 0.245902 0.060736 102 102 102 1.0
2388 0.016393 0.245902 0.060736 102 102 102 1.0
2389 0.049180 0.245902 0.062886 102 102 102 1.0
2390 0.081967 0.245902 0.067186 102 102 102 1.0
2391 0.114754 0.245902 0.073636 102 102 102 1.0
2392 0.147541 0.245902 0.082236 102 102 102 1.0
2393 0.180328 0.245902 0.092986 102 102 102 1.0
